id,name,uri_x,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,playlist
2V73TUbn12fdxAWYPIo0be,Money,spotify:track:2V73TUbn12fdxAWYPIo0be,0.0218,0.772,157920,0.936,0.0119,1,0.304,-4.99,1,0.0563,124.973,4,0.642,party
7nionv2ijjqUlg9m5iWPTc,Feel My Needs,spotify:track:7nionv2ijjqUlg9m5iWPTc,0.001,0.789,208525,0.692,0.861,3,0.0505,-5.966,0,0.0475,121.998,4,0.774,party
2Fcx71e415baVRjRaAKsM6,Café Brasil,spotify:track:2Fcx71e415baVRjRaAKsM6,0.00952,0.754,182090,0.791,0.115,10,0.311,-4.14,0,0.0411,122.029,4,0.72,party
2CHMS3AzBb1nyWODwtBc1z,Bingo Bango - Tom Staar & Kryder Remix,spotify:track:2CHMS3AzBb1nyWODwtBc1z,0.00623,0.643,192993,0.991,0.7,4,0.88,-1.903,1,0.0865,124.068,4,0.649,party
2AUHVjR5lhg6GcztbGvRkc,Lick It,spotify:track:2AUHVjR5lhg6GcztbGvRkc,0.00596,0.8,216960,0.843,0.119,4,0.108,-1.611,1,0.0633,124.989,4,0.644,party
76dtzhJswG0IrusOuOXxw0,Came to Get Funky,spotify:track:76dtzhJswG0IrusOuOXxw0,0.0109,0.84,249712,0.811,0.245,11,0.0658,-3.818,1,0.0809,123.996,4,0.651,party
0JQGZ9tXOaXHnca75JDz3J,Grenade,spotify:track:0JQGZ9tXOaXHnca75JDz3J,0.0145,0.699,301935,0.805,0.234,0,0.0425,-7.309,1,0.0771,124.011,4,0.322,party
4TTgSI6H0ha8j16xuB8dmQ,Rock with Me,spotify:track:4TTgSI6H0ha8j16xuB8dmQ,0.00476,0.824,176129,0.931,0.000673,7,0.52,-3.834,1,0.259,123.998,4,0.663,party
5A6yOHdtgbq4js4JGKMbAM,Chemistry,spotify:track:5A6yOHdtgbq4js4JGKMbAM,0.00351,0.686,189515,0.896,0.432,5,0.178,-3.955,0,0.0471,124.043,4,0.135,party
7dX17Wj6NWLALffTQURbNa,Nobody Else,spotify:track:7dX17Wj6NWLALffTQURbNa,0.000861,0.664,237097,0.8,0.163,1,0.0832,-6.587,1,0.0448,123.994,4,0.318,party
4R83vyqZAR3ZVotFnwMa4r,Gotta Know,spotify:track:4R83vyqZAR3ZVotFnwMa4r,0.0155,0.638,220800,0.881,0.0158,3,0.24,-4.157,0,0.0433,124.976,4,0.207,party
51vmdXqVWumNW9wZliOyCt,Tribal Man,spotify:track:51vmdXqVWumNW9wZliOyCt,0.0486,0.641,169202,0.911,0.657,0,0.0973,-6.034,1,0.119,122.0,4,0.203,party
2SPoL0khkn8lcyE4krvzPx,Easy Boy,spotify:track:2SPoL0khkn8lcyE4krvzPx,0.0144,0.617,205975,0.959,0.024,11,0.121,-3.08,1,0.048,127.036,4,0.134,party
59RSFDVkDSqpGvQKq9GeSR,Renegade Mastah,spotify:track:59RSFDVkDSqpGvQKq9GeSR,0.00139,0.736,243958,0.892,2.17e-05,1,0.0703,-4.323,1,0.0697,126.029,4,0.636,party
6tr6I3YJnHUqKHfJXnm4jk,All I Know,spotify:track:6tr6I3YJnHUqKHfJXnm4jk,0.00518,0.717,148801,0.944,0.477,1,0.113,-5.041,1,0.0386,124.993,4,0.354,party
6vlbmCS43mCdivqF8bG5hS,Come Together,spotify:track:6vlbmCS43mCdivqF8bG5hS,0.00021,0.449,206140,0.922,0.000725,2,0.335,-2.988,1,0.0656,125.973,4,0.0778,party
4cWafPsRizm6woL5j4HNTD,(It Happens) Sometimes,spotify:track:4cWafPsRizm6woL5j4HNTD,0.000431,0.833,202276,0.886,0.00451,11,0.11,-6.767,1,0.0573,122.025,4,0.604,party
592JiALLj5xL5Z6LuMmaOV,Spaceship (feat. Uffie) - MOTi Remix,spotify:track:592JiALLj5xL5Z6LuMmaOV,0.0503,0.507,189524,0.883,1.86e-05,2,0.382,-5.043,0,0.118,125.989,4,0.219,party
1ro5Ed57wMiQKtMTpCII1P,Werk,spotify:track:1ro5Ed57wMiQKtMTpCII1P,0.0457,0.789,172800,0.876,0.0339,0,0.168,-4.008,1,0.176,124.956,4,0.518,party
4d5NcfD8r5HPmGFzgXA1i3,Let It Ring,spotify:track:4d5NcfD8r5HPmGFzgXA1i3,0.0183,0.763,182250,0.949,0.777,0,0.141,-5.993,1,0.129,125.015,4,0.395,party
7rEOUR7AmXcgd32WG5duJh,Bvulgari,spotify:track:7rEOUR7AmXcgd32WG5duJh,0.0187,0.733,156511,0.944,0.751,8,0.173,-4.676,0,0.11,122.989,4,0.385,party
0fbXFYtHPpq5fVNRGjxZrC,Scrub The Ground (feat. DJ Funk),spotify:track:0fbXFYtHPpq5fVNRGjxZrC,0.0263,0.786,168937,0.887,0.812,11,0.338,-3.886,0,0.0518,126.982,4,0.682,party
6oaCicr0hkHHqRGpTGcQLC,I Dip You Dip,spotify:track:6oaCicr0hkHHqRGpTGcQLC,0.103,0.761,144901,0.794,0.286,9,0.211,-5.742,1,0.0753,126.048,4,0.526,party
6JhJ3Qiw7sWE74MmSTbwkK,Electricity (feat. Dua Lipa) - MK Remix,spotify:track:6JhJ3Qiw7sWE74MmSTbwkK,0.000156,0.675,346880,0.894,0.00856,9,0.112,-4.982,0,0.0821,123.995,4,0.844,party
57p8CBvPOxrvyCbn6ttl5r,Would You Ever,spotify:track:57p8CBvPOxrvyCbn6ttl5r,0.0079,0.653,234286,0.91,0.0,10,0.318,-3.36,1,0.0566,126.047,4,0.0921,party
67WR838RMqdlmZ11Vj38Ca,La Luna - Styline Remix,spotify:track:67WR838RMqdlmZ11Vj38Ca,0.000413,0.56,228567,0.942,0.775,6,0.0448,-8.487,0,0.0469,126.009,4,0.199,party
5qpKrG0B24tgBzg1aDNkM7,According To Me - La Cumbia Cienaguera,spotify:track:5qpKrG0B24tgBzg1aDNkM7,0.118,0.839,182918,0.965,0.212,1,0.0873,-0.131,1,0.0809,123.975,4,0.0392,party
3Z0C271S5pZ86JBKuQEPsH,Give in to Me,spotify:track:3Z0C271S5pZ86JBKuQEPsH,0.0873,0.769,226452,0.871,0.000117,5,0.215,-4.069,0,0.123,124.071,4,0.672,party
6fIgsZFtGXiIvxb2Y6oCc7,Apple Juice (feat. Carla Monroe) - MOTi Remix,spotify:track:6fIgsZFtGXiIvxb2Y6oCc7,0.00196,0.671,138750,0.91,0.0316,0,0.171,-3.621,1,0.1,128.036,4,0.413,party
6lD9nDl7jBUSIPDMAMZjuD,Anywhere,spotify:track:6lD9nDl7jBUSIPDMAMZjuD,0.0162,0.717,205250,0.872,1.99e-06,11,0.205,-3.279,1,0.0357,120.026,4,0.61,party
4pD9SWYlUlzj47sUkWtAxp,Survivor,spotify:track:4pD9SWYlUlzj47sUkWtAxp,0.00975,0.715,163237,0.87,0.0927,3,0.0829,-3.303,1,0.0494,125.008,4,0.305,party
64pTtwiDSYx4Y8ozBc38jo,Wassup (Listen To The Horns),spotify:track:64pTtwiDSYx4Y8ozBc38jo,0.0177,0.649,168856,0.889,1.1e-05,0,0.0907,-2.959,1,0.132,123.99,4,0.299,party
32JXzKaBhI8ntnKg3rW84v,Fire In My Soul - Tom Staar Remix,spotify:track:32JXzKaBhI8ntnKg3rW84v,0.00129,0.552,177271,0.978,0.102,6,0.234,-4.398,0,0.0519,125.993,4,0.308,party
5W2TFCEwO40Qi2U99Khvgz,Atom,spotify:track:5W2TFCEwO40Qi2U99Khvgz,0.0225,0.694,190000,0.912,0.00341,9,0.267,-3.1,0,0.173,125.992,4,0.31,party
5I5tUmYjJ1jdPkCIbw27hE,Heartbeats,spotify:track:5I5tUmYjJ1jdPkCIbw27hE,0.0193,0.646,231800,0.751,7.85e-05,8,0.113,-4.876,1,0.032,87.979,4,0.447,party
79GsUxLyzxgnN4I1E11dtO,Make Me Feel,spotify:track:79GsUxLyzxgnN4I1E11dtO,0.132,0.859,194230,0.413,0.0,1,0.334,-7.399,1,0.182,115.035,4,0.697,party
2bZfoRmADhlF5gMCSZ4pDS,Doo Wop (That Thing),spotify:track:2bZfoRmADhlF5gMCSZ4pDS,0.0393,0.535,320267,0.505,0.0,2,0.0923,-8.926,0,0.245,99.935,4,0.495,party
6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,0.0417,0.801,163253,0.795,0.000113,1,0.0717,-5.115,0,0.0504,79.028,4,0.754,party
0IDcqQM84frBhAJ8vXC76I,Younger - Kygo Remix,spotify:track:0IDcqQM84frBhAJ8vXC76I,0.15,0.687,351579,0.471,0.000253,5,0.0809,-8.091,1,0.0962,113.999,4,0.616,party
18jk6Dx2PsARpxfIHJTTtD,You've Got The Love,spotify:track:18jk6Dx2PsARpxfIHJTTtD,0.00475,0.577,168667,0.72,0.0,6,0.123,-4.737,1,0.0324,109.938,4,0.392,party
1jJci4qxiYcOHhQR247rEU,Kids,spotify:track:1jJci4qxiYcOHhQR247rEU,0.00076,0.451,302840,0.931,0.0049,9,0.361,-3.871,1,0.0719,122.961,4,0.172,party
0922QmPCA8PuDb19cXKKw3,My Name Isn’t,spotify:track:0922QmPCA8PuDb19cXKKw3,0.281,0.737,174203,0.496,0.0,6,0.211,-7.605,1,0.426,176.023,4,0.541,party
0nSsI7f2BJRXJUeNisWUWL,Bad Girls,spotify:track:0nSsI7f2BJRXJUeNisWUWL,0.00655,0.631,228280,0.935,0.0,1,0.101,-2.221,1,0.0869,143.424,4,0.346,party
27rdGxbavYJeBphck5MZAF,Nothing Breaks Like a Heart (feat. Miley Cyrus),spotify:track:27rdGxbavYJeBphck5MZAF,0.00987,0.601,217467,0.794,1.36e-06,7,0.388,-5.844,0,0.0671,114.066,4,0.244,party
1eRqy8jW4ZLMJR6dl3xsgI,Lovefool - Radio Edit,spotify:track:1eRqy8jW4ZLMJR6dl3xsgI,0.0443,0.644,193893,0.599,0.0,9,0.286,-7.936,1,0.029,111.829,4,0.941,party
4g6AXLnnxNDp1D7VWRZXRs,Dancing On My Own,spotify:track:4g6AXLnnxNDp1D7VWRZXRs,0.0743,0.687,288670,0.865,0.225,6,0.0966,-4.663,1,0.0349,117.015,4,0.261,party
2khkbmL11VFqKGMrcGIJB3,Out Of My Head (feat. Tove Lo and ALMA),spotify:track:2khkbmL11VFqKGMrcGIJB3,0.0736,0.851,235737,0.709,0.00137,1,0.12,-5.157,0,0.0694,116.467,4,0.42,party
6no1mklq4BJBg7KJ6Dly7N,212,spotify:track:6no1mklq4BJBg7KJ6Dly7N,0.0144,0.818,204957,0.769,0.000122,11,0.0767,-5.761,0,0.271,125.944,4,0.622,party
5N4erncE7kuUccm7zEmwzk,Electricity (with Dua Lipa),spotify:track:5N4erncE7kuUccm7zEmwzk,0.0104,0.588,238173,0.67,3.33e-06,0,0.338,-6.439,1,0.0473,118.159,4,0.505,party
4Q0BeBwLnmi1FN4pq1j09o,Lost,spotify:track:4Q0BeBwLnmi1FN4pq1j09o,0.216,0.652,183657,0.773,0.0,1,0.169,-5.405,0,0.0709,109.991,4,0.36,party
5ow0sNF1zSqp71Ix5jEXWU,Dancing in the Moonlight,spotify:track:5ow0sNF1zSqp71Ix5jEXWU,0.27,0.659,164010,0.617,0.0,11,0.187,-5.862,0,0.0649,119.858,4,0.187,party
0H8pgTFFb4K2M4t5LKsP5H,Good Vibes (feat. Tove Styrke),spotify:track:0H8pgTFFb4K2M4t5LKsP5H,0.0401,0.662,206702,0.934,0.00163,0,0.0662,-4.508,0,0.424,119.953,4,0.404,party
7iymoplUkeIAat6dSn6wrR,I'll Be Back,spotify:track:7iymoplUkeIAat6dSn6wrR,0.283,0.719,157810,0.598,4.42e-06,9,0.133,-7.327,1,0.0326,120.085,4,0.503,party
6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger (with Normani),spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,0.45,0.741,171030,0.52,1.97e-06,8,0.222,-7.513,1,0.0656,102.998,4,0.347,party
2habSXqcJGExM6JJyskY7O,Malibu,spotify:track:2habSXqcJGExM6JJyskY7O,0.0577,0.565,231906,0.782,4.16e-05,8,0.0757,-6.413,1,0.0506,140.004,4,0.4,party
5itOtNx0WxtJmi1TQ3RuRd,Giant (with Rag'n'Bone Man),spotify:track:5itOtNx0WxtJmi1TQ3RuRd,0.016,0.807,229184,0.887,0.000503,1,0.0811,-4.311,0,0.0361,122.015,4,0.606,party
2fZQIJew3nkNe99s2PKzul,Bad Liar,spotify:track:2fZQIJew3nkNe99s2PKzul,0.189,0.965,214648,0.414,0.0,1,0.0767,-6.408,1,0.0713,121.032,4,0.728,party
44hOGg1uFg1XJZGZYNwYmM,Tainted Love,spotify:track:44hOGg1uFg1XJZGZYNwYmM,0.438,0.569,162507,0.402,0.0,0,0.134,-10.151,1,0.0433,144.635,4,0.696,party
1aTAR21kFePsDBHnc74Hli,Africa,spotify:track:1aTAR21kFePsDBHnc74Hli,0.194,0.687,296173,0.592,0.000485,9,0.0502,-9.112,1,0.0295,92.782,4,0.712,party
6JqpFboOH2bq9pzaYbkKBn,R.I.P. (feat. Rita Ora & Anitta),spotify:track:6JqpFboOH2bq9pzaYbkKBn,0.18,0.764,187200,0.752,0.0,8,0.0701,-3.713,0,0.0711,100.066,4,0.698,party
5N5k9nd479b1xpDZ4usjrg,Promises (with Sam Smith),spotify:track:5N5k9nd479b1xpDZ4usjrg,0.0119,0.781,213309,0.768,4.91e-06,11,0.325,-5.991,1,0.0394,123.07,4,0.486,party
58q2HKrzhC3ozto2nDdN4z,I Like It,spotify:track:58q2HKrzhC3ozto2nDdN4z,0.099,0.816,253390,0.726,0.0,5,0.372,-3.998,0,0.129,136.048,4,0.65,party
0ew27xRdxSexrWbODuLfeE,I'm Coming Out,spotify:track:0ew27xRdxSexrWbODuLfeE,0.174,0.742,326373,0.92,0.123,5,0.0715,-4.46,1,0.0503,110.093,4,0.758,party
2qfEcCkEo5NscA9GL7ER72,Nobody,spotify:track:2qfEcCkEo5NscA9GL7ER72,0.269,0.673,211040,0.687,0.0,6,0.181,-5.295,0,0.0623,96.964,4,0.524,party
6lUY6MoqGgPnA27PHYxem5,Bulletproof,spotify:track:6lUY6MoqGgPnA27PHYxem5,0.000698,0.686,205733,0.898,4.61e-05,3,0.0721,-2.72,0,0.052,122.985,4,0.696,party
7s25THrKz86DM225dOYwnr,Respect,spotify:track:7s25THrKz86DM225dOYwnr,0.164,0.805,147600,0.558,2.2e-05,0,0.0546,-5.226,1,0.041,114.95,4,0.965,party
3n3Ppam7vgaVa1iaRUc9Lp,Mr. Brightside,spotify:track:3n3Ppam7vgaVa1iaRUc9Lp,0.00119,0.355,222200,0.918,0.0,1,0.0971,-4.36,1,0.0746,148.114,4,0.24,party
2XWjPtKdi5sucFYtVav07d,365,spotify:track:2XWjPtKdi5sucFYtVav07d,0.339,0.745,181900,0.693,0.0,2,0.123,-5.479,0,0.034,98.039,4,0.248,party
4kWO6O1BUXcZmaxitpVUwp,Jackie Chan,spotify:track:4kWO6O1BUXcZmaxitpVUwp,0.374,0.747,215760,0.834,0.0,3,0.0586,-2.867,0,0.045,128.005,4,0.687,party
6lFbdi743kgerMZDjSqbuA,Pumped Up,spotify:track:6lFbdi743kgerMZDjSqbuA,0.00719,0.732,177073,0.734,1.49e-05,0,0.34,-6.423,1,0.107,123.033,4,0.643,party
1KGi9sZVMeszgZOWivFpxs,No Scrubs,spotify:track:1KGi9sZVMeszgZOWivFpxs,0.0251,0.743,214400,0.675,0.000717,8,0.0685,-4.267,0,0.0953,92.909,4,0.59,party
7yN5w9qB7Km1Fqx96ZnG5W,Therapy (feat. James Newman),spotify:track:7yN5w9qB7Km1Fqx96ZnG5W,0.018,0.659,186187,0.866,0.0,2,0.13,-5.117,0,0.0545,114.862,4,0.705,party
305WCRhhS10XUcH6AEwZk6,Are You Gonna Be My Girl,spotify:track:305WCRhhS10XUcH6AEwZk6,0.00148,0.613,213800,0.953,0.000582,2,0.152,-3.435,1,0.0855,105.046,4,0.537,party
3HVr6jTVwBHBa2flM0eURR,Glorious (feat. Skylar Grey),spotify:track:3HVr6jTVwBHBa2flM0eURR,0.0323,0.731,220454,0.794,2.59e-05,0,0.112,-5.126,0,0.0522,139.994,4,0.356,party
6gyAv8ubr2vaTRdn5bftyb,Rebel Yell,spotify:track:6gyAv8ubr2vaTRdn5bftyb,0.18,0.657,210221,0.711,0.0,0,0.138,-4.909,1,0.155,121.983,4,0.311,party
3ZUALyBZfm4pRaMXMYRbbg,In My Mind,spotify:track:3ZUALyBZfm4pRaMXMYRbbg,0.257,0.675,183366,0.75,1.69e-05,6,0.151,-5.266,1,0.157,125.854,4,0.131,party
6OKaib6HaebKVCL5VOoIGR,4 Life (feat. Graham Candy),spotify:track:6OKaib6HaebKVCL5VOoIGR,0.0365,0.678,195475,0.812,1.48e-06,8,0.0805,-2.698,1,0.0407,110.035,4,0.293,party
5rtpGGu3bPKsJEFjDGs63M,Murder On The Dancefloor,spotify:track:5rtpGGu3bPKsJEFjDGs63M,0.00346,0.734,229573,0.844,1.81e-05,1,0.333,-5.357,0,0.0343,117.306,4,0.823,party
2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,0.0589,0.835,217925,0.626,6e-05,1,0.396,-5.833,1,0.125,91.03,4,0.35,party
4uoumbAMEMaKdtiv763jKz,TG4M,spotify:track:4uoumbAMEMaKdtiv763jKz,0.0235,0.667,172893,0.648,1.52e-05,3,0.0427,-6.398,0,0.0626,95.031,4,0.589,party
7arHM2KZ0KzIZXFVDRGClI,Holiday,spotify:track:7arHM2KZ0KzIZXFVDRGClI,0.0251,0.813,231560,0.699,0.0135,7,0.0527,-8.656,1,0.0458,117.548,4,0.732,party
0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,spotify:track:0GjEhVFGZW8afUYGChu3Rr,0.358,0.543,230400,0.87,0.000939,9,0.792,-6.514,1,0.0428,100.804,4,0.754,party
61oEC3ZjyitXj5KUzqCsYr,Sisters Are Doin' It for Themselves (Than Never to Have Loved),spotify:track:61oEC3ZjyitXj5KUzqCsYr,0.0373,0.681,354133,0.813,1.97e-06,0,0.317,-10.162,0,0.0338,136.852,4,0.96,party
5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,spotify:track:5zA8vzDGqPl2AzZkEYQGKh,0.0747,0.701,197707,0.943,0.0,4,0.601,-2.986,1,0.0456,128.992,4,0.791,party
6jA8HL9i4QGzsj6fjoxp8Y,There for You,spotify:track:6jA8HL9i4QGzsj6fjoxp8Y,0.124,0.611,221904,0.644,0.0,6,0.124,-7.607,0,0.0553,105.969,4,0.13,party
39N9RPD9MRb5WmoLzNzPeA,X,spotify:track:39N9RPD9MRb5WmoLzNzPeA,0.0364,0.595,173628,0.773,0.00108,9,0.334,-4.736,0,0.0549,180.073,4,0.711,party
0GrrLYCH8u81aENhC8FBF4,That's Not My Name,spotify:track:0GrrLYCH8u81aENhC8FBF4,0.0451,0.755,310573,0.901,0.0373,9,0.363,-3.152,1,0.0893,145.042,4,0.959,party
5CLGzJsGqhCEECcpnFQA8x,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",spotify:track:5CLGzJsGqhCEECcpnFQA8x,0.194,0.653,210773,0.809,0.0,0,0.165,-4.057,1,0.0474,92.213,4,0.55,party
7DHApOHsIFo7EyfieArYGE,Walk Me Home,spotify:track:7DHApOHsIFo7EyfieArYGE,0.0519,0.652,177391,0.453,0.0,1,0.179,-6.119,1,0.0445,88.038,3,0.432,party
7H6ev70Weq6DdpZyyTmUXk,Say My Name,spotify:track:7H6ev70Weq6DdpZyyTmUXk,0.273,0.713,271333,0.678,0.0,5,0.149,-3.525,0,0.102,138.009,4,0.734,party
0JoaFxLgrqbWutREzcZBzS,One Dance,spotify:track:0JoaFxLgrqbWutREzcZBzS,0.00802,0.771,173975,0.629,0.00252,1,0.356,-5.79,1,0.0511,103.918,4,0.362,party
1rCcsYnmqbMYdkG7kS9GC5,Speechless (feat. Erika Sirola),spotify:track:1rCcsYnmqbMYdkG7kS9GC5,0.0161,0.574,214942,0.728,1.42e-06,1,0.0851,-4.777,1,0.062,125.047,4,0.266,party
1YGZyfvdgZxzipWoWYVKxi,Kids In America,spotify:track:1YGZyfvdgZxzipWoWYVKxi,0.0953,0.557,205533,0.782,6.75e-06,4,0.118,-3.899,1,0.0475,159.621,4,0.305,party
0uUNN1nSoUx1A4fkDCWDQ7,So Am I,spotify:track:0uUNN1nSoUx1A4fkDCWDQ7,0.0754,0.684,184296,0.677,0.0,6,0.133,-4.034,1,0.0464,130.141,4,0.595,party
5qGwqO0lkbBXw4xNfzT7SF,Spice Up Your Life,spotify:track:5qGwqO0lkbBXw4xNfzT7SF,0.0105,0.556,173667,0.993,0.0341,1,0.403,-5.067,1,0.0464,124.016,4,0.702,party
5A1FmxbYVRZKy4nc16MAue,Sex on Fire,spotify:track:5A1FmxbYVRZKy4nc16MAue,0.00172,0.542,203347,0.905,0.0104,9,0.136,-5.653,1,0.054,153.398,4,0.374,party
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,0.018,0.573,225280,0.902,0.00125,6,0.0928,-7.638,0,0.054,84.412,4,0.876,party
4k0bXm9Q4RaTuYi09i4lKK,Jump (For My Love),spotify:track:4k0bXm9Q4RaTuYi09i4lKK,0.107,0.86,262618,0.705,8.87e-06,10,0.149,-12.514,0,0.0894,134.395,4,0.854,party
2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,0.207,0.709,291293,0.824,0.000307,1,0.0888,-8.824,1,0.0453,118.814,4,0.867,party
7vSm2hckpPHTrIHpqmqOze,One Drink,spotify:track:7vSm2hckpPHTrIHpqmqOze,0.0342,0.707,200720,0.771,1.79e-06,11,0.0684,-4.371,1,0.0821,94.035,4,0.609,party
14msK75pk3pA33pzPVNtBF,7 rings,spotify:track:14msK75pk3pA33pzPVNtBF,0.578,0.725,178640,0.321,0.0,1,0.0884,-10.744,0,0.323,70.142,4,0.319,party
09IStsImFySgyp0pIQdqAc,The Middle,spotify:track:09IStsImFySgyp0pIQdqAc,0.171,0.753,184732,0.657,0.0,7,0.112,-3.061,1,0.0449,107.01,4,0.437,party
3slBHvoQcO8HjscbP2QKk5,More Than You Know,spotify:track:3slBHvoQcO8HjscbP2QKk5,0.0306,0.641,203000,0.731,0.0,5,0.258,-4.96,0,0.0339,123.048,4,0.505,party
7dt6x5M1jzdTEt8oCbisTK,Better Now,spotify:track:7dt6x5M1jzdTEt8oCbisTK,0.354,0.68,231267,0.563,0.0,10,0.136,-5.843,1,0.0454,145.028,4,0.374,party
2Yer0p7uB2lVBUAtANuuQp,Magic In The Hamptons (feat. Lil Yachty),spotify:track:2Yer0p7uB2lVBUAtANuuQp,0.66,0.769,164640,0.479,0.0,1,0.0914,-5.339,1,0.0385,96.051,4,0.803,party
1WSGTYKLEpKfNQYYW5Oymt,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",spotify:track:1WSGTYKLEpKfNQYYW5Oymt,0.404,0.541,158027,0.468,3.65e-06,10,0.358,-4.039,0,0.362,95.266,4,0.69,party
0bAkKNCQfWkexHFn7fIKns,In My Feelings,spotify:track:0bAkKNCQfWkexHFn7fIKns,0.00623,0.735,217933,0.482,0.0144,8,0.448,-9.445,1,0.139,181.995,4,0.315,party
4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",spotify:track:4w8niZpiMy6qz1mntFA5uM,0.153,0.841,212500,0.798,3.33e-06,1,0.0618,-4.206,0,0.229,95.948,4,0.591,party
5p7ujcrUXASCNwRaWNHR1C,Without Me,spotify:track:5p7ujcrUXASCNwRaWNHR1C,0.297,0.752,201661,0.488,9.11e-06,6,0.0936,-7.05,1,0.0705,136.041,4,0.533,party
3gicyfiEVMGONgzygpWjNT,Grip,spotify:track:3gicyfiEVMGONgzygpWjNT,0.331,0.598,198075,0.904,0.0,4,0.264,-2.293,1,0.0507,138.091,4,0.503,party
7FjZU7XFs7P9jHI9Z0yRhK,So Close,spotify:track:7FjZU7XFs7P9jHI9Z0yRhK,0.121,0.7,190302,0.872,7.08e-06,10,0.103,-5.896,1,0.0666,125.03,4,0.761,party
1MtUq6Wp1eQ8PC6BbPCj8P,I Took A Pill In Ibiza - Seeb Remix,spotify:track:1MtUq6Wp1eQ8PC6BbPCj8P,0.0353,0.663,197933,0.713,7.68e-06,7,0.0843,-6.647,0,0.112,101.965,4,0.69,party
2dpaYNEQHiRxtZbfNsse99,Happier,spotify:track:2dpaYNEQHiRxtZbfNsse99,0.191,0.687,214290,0.792,0.0,5,0.167,-2.749,1,0.0452,100.015,4,0.671,party
2rPE9A1vEgShuZxxzR2tZH,"thank u, next",spotify:track:2rPE9A1vEgShuZxxzR2tZH,0.28,0.724,207333,0.647,0.0,1,0.102,-5.642,1,0.0658,106.96,4,0.435,party
6FRLCMO5TUHTexlWo8ym1W,Girls Like You (feat. Cardi B),spotify:track:6FRLCMO5TUHTexlWo8ym1W,0.568,0.851,235545,0.541,0.0,0,0.13,-6.825,1,0.0505,124.959,4,0.448,party
7fwXWKdDNI5IutOMc5OKYw,Mi Gente (feat. Beyoncé),spotify:track:7fwXWKdDNI5IutOMc5OKYw,0.0249,0.705,209733,0.714,0.0,11,0.253,-6.39,0,0.0792,104.996,4,0.434,party
5JEx7HbmvHQQswJCsoo9rA,Close To Me (with Diplo) (feat. Swae Lee),spotify:track:5JEx7HbmvHQQswJCsoo9rA,0.0969,0.574,182623,0.758,0.0,1,0.395,-5.029,0,0.0621,144.111,4,0.492,party
0UbMVs2WW36wJINYMWb0XH,Shot & Wine,spotify:track:0UbMVs2WW36wJINYMWb0XH,0.0499,0.802,208353,0.755,0.0,10,0.0781,-4.804,1,0.106,105.983,4,0.636,party
5WHTFyqSii0lmT9R21abT8,Don't Call Me Up,spotify:track:5WHTFyqSii0lmT9R21abT8,0.296,0.674,178480,0.881,3.01e-06,9,0.0793,-2.853,1,0.147,98.994,4,0.234,party
0HVv5bEOiI9a0QfgcASXpX,Nice For What,spotify:track:0HVv5bEOiI9a0QfgcASXpX,0.0884,0.7,210747,0.909,0.000114,8,0.0778,-6.461,1,0.0628,93.469,4,0.757,party
3qUchrsBQE3Nx7v10WlgCU,Starry Eyes,spotify:track:3qUchrsBQE3Nx7v10WlgCU,0.0447,0.543,171993,0.841,0.000168,6,0.105,-4.278,1,0.121,160.104,4,0.376,party
6rPO02ozF3bM7NnOV4h6s2,Despacito - Remix,spotify:track:6rPO02ozF3bM7NnOV4h6s2,0.228,0.653,228827,0.816,0.0,2,0.0967,-4.353,1,0.167,178.086,4,0.816,party
4Ro98RCK90oHqqSZUnTFq5,Strip That Down,spotify:track:4Ro98RCK90oHqqSZUnTFq5,0.22,0.874,204502,0.497,0.0,6,0.0761,-5.484,1,0.0562,106.023,4,0.542,party
575NJxNUVDqwJGdzBrlLbv,Lost In Japan - Remix,spotify:track:575NJxNUVDqwJGdzBrlLbv,0.0882,0.694,201253,0.852,0.0,7,0.334,-5.34,0,0.257,107.178,4,0.377,party
5sdb5pMhcK44SSLsj1moUh,I Found You (with Calvin Harris),spotify:track:5sdb5pMhcK44SSLsj1moUh,0.033,0.775,191496,0.872,0.0579,6,0.298,-4.194,1,0.0469,122.994,4,0.379,party
3a1lNhkSLSkpJE4MSHpDu9,Congratulations,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,0.215,0.63,220293,0.804,0.0,6,0.253,-4.183,1,0.0363,123.146,4,0.492,party
